"","V1","V2"
"1873",161,0
"1874",0,152
"1875",152,12
"1876",12,53
"1877",53,2
"1878",2,166
"1879",166,46
"1880",46,90
"1881",90,111
"1882",111,80
"1883",80,119
"1884",119,138
"1885",138,39
"1886",39,172
"1887",172,42
"1888",42,77
"1889",77,112
"1890",112,146
"1891",146,6
"1892",6,123
"1893",123,99
"1894",99,160
"1895",160,92
"1896",92,128
"1897",128,70
"1898",70,36
"1899",36,5
"1900",5,151
"1901",151,100
"1902",100,81
"1903",81,109
"1904",109,134
"1905",134,84
"1906",84,107
"1907",107,76
"1908",76,113
"1909",113,142
"1910",142,121
"1911",121,160
"1912",160,69
"1913",69,172
"1914",172,140
"1915",140,117
"1916",117,80
"1917",80,32
"1918",32,77
"1919",77,140
"1920",140,123
"1921",123,159
"1922",159,4
"1923",4,168
"1924",168,9
"1925",9,158
"1926",158,51
"1927",51,10
"1928",10,154
"1929",154,4
"1930",4,67
"1931",67,120
"1932",120,14
"1933",14,45
"1934",45,79
"1935",79,121
"1936",121,151
"1937",151,58
"1938",58,104
"1939",104,72
"1940",72,92
"1941",92,165
"1942",165,13
"1943",13,42
"1944",42,178
"1945",178,156
"1946",156,57
"1947",57,114
"1948",114,28
"1949",28,106
"1950",106,88
"1951",88,25
"1952",25,157
"1953",157,175
"1954",175,56
"1955",56,13
"1956",13,120
"1957",120,97
"1958",97,69
"1959",69,143
"1960",143,118
"1961",118,84
"1962",84,110
"1963",110,148
"1964",148,74
"1965",74,103
"1966",103,9
"1967",9,65
"1968",65,33
"1969",33,69
"1970",69,6
"1971",6,167
"1972",167,64
"1973",64,157
"1974",157,118
"1975",118,95
"1976",95,76
"1977",76,101
"1978",101,32
"1979",32,72
"1980",72,109
"1981",109,31
"1982",31,105
"1983",105,85
"1984",85,65
"1985",65,140
"1986",140,113
"1987",113,84
"1988",84,106
"1989",106,41
"1990",41,161
"1991",161,51
"1992",51,16
"1993",16,169
"1994",169,4
"1995",4,153
"1996",153,57
"1997",57,11
"1998",11,130
"1999",130,147
"2000",147,8
"2001",8,84
"2002",84,116
"2003",116,16
"2004",16,163
"2005",163,30
"2006",30,147
"2007",147,123
"2008",123,139
"2009",139,119
"2010",119,156
"2011",156,2
"2012",2,168
"2013",168,109
"2014",109,91
"2015",91,20
"2016",20,93
"2017",93,120
"2018",120,148
"2019",148,123
"2020",123,145
"2021",145,128
"2022",128,72
"2023",72,99
"2024",99,84
"2025",84,102
"2026",102,45
"2027",45,3
"2028",3,150
"2029",150,73
"2030",73,141
"2031",141,123
"2032",123,163
"2033",163,10
"2034",10,35
"2035",35,8
"2036",8,166
"2037",166,117
"2038",117,146
"2039",146,113
"2040",113,89
"2041",89,169
"2042",169,6
"2043",6,36
"2044",36,72
"2045",72,177
"2046",177,160
"2047",160,44
"2048",44,168
"2049",168,40
"2050",40,82
"2051",82,116
"2052",116,54
"2053",54,11
"2054",11,67
"2055",67,90
"2056",90,71
"2057",71,105
"2058",105,51
"2059",51,172
"2060",172,61
"2061",61,27
"2062",27,66
"2063",66,134
"2064",134,113
"2065",113,30
"2066",30,144
"2067",144,117
"2068",117,159
"2069",159,49
"2070",49,79
"2071",79,38
"2072",38,12
"2073",12,153
"2074",153,8
"2075",8,158
"2076",158,4
"2077",4,164
"2078",164,2
"2079",2,106
"2080",106,80
"2081",80,115
"2082",115,155
"2083",155,121
"2084",121,137
"2085",137,74
"2086",74,108
"2087",108,148
"2088",148,26
"2089",26,68
"2090",68,8
"2091",8,164
"2092",164,74
"2093",74,96
"2094",96,157
"2095",157,179
"2096",179,34
"2097",34,135
"2098",135,107
"2099",107,17
"2100",17,120
"2101",120,154
"2102",154,117
"2103",117,79
"2104",79,43
"2105",43,129
"2106",129,144
"2107",144,127
"2108",127,147
"2109",147,62
"2110",62,165
"2111",165,0
"2112",0,156
"2113",156,117
"2114",117,81
"2115",81,96
"2116",96,116
"2117",116,86
"2118",86,102
"2119",102,80
"2120",80,112
"2121",112,86
"2122",86,155
"2123",155,10
"2124",10,100
"2125",100,54
"2126",54,8
"2127",8,47
"2128",47,87
"2129",87,69
"2130",69,104
"2131",104,88
"2132",88,129
"2133",129,45
"2134",45,106
"2135",106,76
"2136",76,32
"2137",32,60
"2138",60,117
"2139",117,141
"2140",141,51
"2141",51,15
"2142",15,155
"2143",155,5
"2144",5,144
"2145",144,120
"2146",120,152
"2147",152,123
"2148",123,146
"2149",146,23
"2150",23,148
"2151",148,7
"2152",7,161
"2153",161,176
"2154",176,42
"2155",42,124
"2156",124,139
"2157",139,13
"2158",13,40
"2159",40,107
"2160",107,75
"2161",75,113
"2162",113,52
"2163",52,14
"2164",14,173
"2165",173,157
"2166",157,41
"2167",41,12
"2168",12,36
"2169",36,4
"2170",4,170
"2171",170,2
"2172",2,154
"2173",154,56
"2174",56,118
"2175",118,155
"2176",155,7
"2177",7,120
"2178",120,51
"2179",51,95
"2180",95,78
"2181",78,99
"2182",99,69
"2183",69,88
"2184",88,112
"2185",112,144
"2186",144,124
"2187",124,45
"2188",45,161
"2189",161,12
"2190",12,57
"2191",57,139
"2192",139,125
"2193",125,150
"2194",150,120
"2195",120,160
"2196",160,14
"2197",14,170
"2198",170,56
"2199",56,110
"2200",110,80
"2201",80,116
"2202",116,93
"2203",93,111
"2204",111,146
"2205",146,38
"2206",38,161
"2207",161,31
"2208",31,61
"2209",61,78
"2210",78,103
"2211",103,47
"2212",47,98
"2213",98,81
"2214",81,119
"2215",119,153
"2216",153,114
"2217",114,49
"2218",49,142
"2219",142,115
"2220",115,83
"2221",83,10
"2222",10,158
"2223",158,177
"2224",177,41
"2225",41,174
"2226",174,117
"2227",117,153
"2228",153,121
"2229",121,138
"2230",138,53
"2231",53,68
"2232",68,100
"2233",100,149
"2234",149,6
"2235",6,47
"2236",47,15
"2237",15,154
"2238",154,7
"2239",7,36
"2240",36,110
"2241",110,64
"2242",64,22
"2243",22,133
"2244",133,107
"2245",107,87
"2246",87,113
"2247",113,80
"2248",80,64
"2249",64,30
"2250",30,104
"2251",104,73
"2252",73,128
"2253",128,46
"2254",46,78
"2255",78,42
"2256",42,75
"2257",75,38
"2258",38,118
"2259",118,62
"2260",62,78
"2261",78,19
"2262",19,126
"2263",126,142
"2264",142,129
"2265",129,151
"2266",151,123
"2267",123,86
"2268",86,114
"2269",114,148
"2270",148,125
"2271",125,143
"2272",143,51
"2273",51,92
"2274",92,113
"2275",113,25
"2276",25,147
"2277",147,131
"2278",131,61
"2279",61,74
"2280",74,92
"2281",92,159
"2282",159,175
"2283",175,151
"2284",151,2
"2285",2,161
"2286",161,9
"2287",9,35
"2288",35,157
"2289",157,176
"2290",176,15
"2291",15,49
"2292",49,81
"2293",81,99
"2294",99,76
"2295",76,104
"2296",104,80
"2297",80,122
"2298",122,150
"2299",150,5
"2300",5,161
"2301",161,174
"2302",174,14
"2303",14,161
"2304",161,178
"2305",178,166
"2306",166,50
"2307",50,67
"2308",67,164
"2309",164,43
"2310",43,125
"2311",125,144
"2312",144,109
"2313",109,94
"2314",94,173
"2315",173,4
"2316",4,162
"2317",162,98
"2318",98,56
"2319",56,19
"2320",19,120
"2321",120,53
"2322",53,143
"2323",143,128
"2324",128,149
"2325",149,7
"2326",7,144
"2327",144,115
"2328",115,75
"2329",75,112
"2330",112,91
"2331",91,66
"2332",66,8
"2333",8,50
"2334",50,106
"2335",106,72
"2336",72,11
"2337",11,165
"2338",165,5
"2339",5,154
"2340",154,123
"2341",123,143
"2342",143,114
"2343",114,145
"2344",145,105
"2345",105,89
"2346",89,110
"2347",110,71
"2348",71,96
"2349",96,48
"2350",48,146
"2351",146,7
"2352",7,165
"2353",165,1
"2354",1,166
"2355",166,179
"2356",179,156
"2357",156,64
"2358",64,36
"2359",36,171
"2360",171,110
"2361",110,83
"2362",83,24
"2363",24,132
"2364",132,108
"2365",108,84
"2366",84,69
"2367",69,30
"2368",30,70
"2369",70,144
"2370",144,99
"2371",99,51
"2372",51,128
"2373",128,141
"2374",141,125
"2375",125,151
"2376",151,119
"2377",119,83
"2378",83,114
"2379",114,136
"2380",136,119
"2381",119,154
"2382",154,55
"2383",55,14
"2384",14,155
"2385",155,2
"2386",2,36
"2387",36,81
"2388",81,102
"2389",102,76
"2390",76,59
"2391",59,34
"2392",34,9
"2393",9,84
"2394",84,100
"2395",100,28
"2396",28,65
"2397",65,82
"2398",82,66
"2399",66,33
"2400",33,63
"2401",63,125
"2402",125,145
"2403",145,118
"2404",118,153
"2405",153,7
"2406",7,147
"2407",147,5
"2408",5,112
"2409",112,141
"2410",141,120
"2411",120,82
"2412",82,123
"2413",123,80
"2414",80,45
"2415",45,166
"2416",166,5
"2417",5,158
"2418",158,117
"2419",117,84
"2420",84,97
"2421",97,53
"2422",53,8
"2423",8,86
"2424",86,106
"2425",106,90
"2426",90,109
"2427",109,146
"2428",146,74
"2429",74,144
"2430",144,131
"2431",131,113
"2432",113,86
"2433",86,23
"2434",23,66
"2435",66,120
"2436",120,155
"2437",155,4
"2438",4,151
"2439",151,179
"2440",179,162
"2441",162,7
"2442",7,158
"2443",158,37
"2444",37,12
"2445",12,160
"2446",160,32
"2447",32,93
"2448",93,145
"2449",145,112
"2450",112,81
"2451",81,6
"2452",6,35
"2453",35,76
"2454",76,40
"2455",40,176
"2456",176,162
"2457",162,12
"2458",12,157
"2459",157,1
"2460",1,36
"2461",36,56
"2462",56,69
"2463",69,96
"2464",96,117
"2465",117,77
"2466",77,102
"2467",102,88
"2468",88,116
"2469",116,154
"2470",154,39
"2471",39,59
"2472",59,147
"2473",147,121
"2474",121,152
"2475",152,124
"2476",124,150
"2477",150,132
"2478",132,34
"2479",34,80
"2480",80,31
"2481",31,112
"2482",112,94
"2483",94,70
"2484",70,106
"2485",106,10
"2486",10,165
"2487",165,2
"2488",2,159
"2489",159,16
"2490",16,167
"2491",167,179
"2492",179,100
"2493",100,46
"2494",46,64
"2495",64,85
"2496",85,68
"2497",68,122
"2498",122,144
"2499",144,126
"2500",126,140
"2501",140,33
"2502",33,51
"2503",51,11
"2504",11,40
"2505",40,102
"2506",102,72
"2507",72,105
"2508",105,149
"2509",149,108
"2510",108,75
"2511",75,104
"2512",104,78
"2513",78,93
"2514",93,75
"2515",75,60
"2516",60,29
"2517",29,121
"2518",121,84
"2519",84,103
"2520",103,160
"2521",160,35
"2522",35,101
"2523",101,27
"2524",27,64
"2525",64,108
"2526",108,83
"2527",83,47
"2528",47,160
"2529",160,16
"2530",16,175
"2531",175,161
"2532",161,29
"2533",29,112
"2534",112,135
"2535",135,121
"2536",121,145
"2537",145,115
"2538",115,85
"2539",85,111
"2540",111,82
"2541",82,115
"2542",115,84
"2543",84,45
"2544",45,65
"2545",65,168
"2546",168,5
"2547",5,153
"2548",153,33
"2549",33,116
"2550",116,137
"2551",137,58
"2552",58,46
"2553",46,81
"2554",81,121
"2555",121,5
"2556",5,160
"2557",160,179
"2558",179,168
"2559",168,13
"2560",13,135
"2561",135,116
"2562",116,166
"2563",166,0
"2564",0,130
"2565",130,144
"2566",144,113
"2567",113,82
"2568",82,117
"2569",117,138
"2570",138,123
"2571",123,153
"2572",153,127
"2573",127,149
"2574",149,2
"2575",2,163
"2576",163,14
"2577",14,57
"2578",57,152
"2579",152,118
"2580",118,141
"2581",141,114
"2582",114,146
"2583",146,110
"2584",110,87
"2585",87,104
"2586",104,90
"2587",90,114
"2588",114,59
"2589",59,78
"2590",78,101
"2591",101,86
"2592",86,156
"2593",156,12
"2594",12,164
"2595",164,125
"2596",125,142
"2597",142,116
"2598",116,41
"2599",41,172
"2600",172,154
"2601",154,166
"2602",166,79
"2603",79,66
"2604",66,51
"2605",51,112
"2606",112,143
"2607",143,115
"2608",115,46
"2609",46,85
"2610",85,104
"2611",104,83
"2612",83,70
"2613",70,31
"2614",31,50
"2615",50,16
"2616",16,171
"2617",171,4
"2618",4,81
"2619",81,8
"2620",8,67
"2621",67,83
"2622",83,109
"2623",109,89
"2624",89,69
"2625",69,82
"2626",82,110
"2627",110,147
"2628",147,77
"2629",77,107
"2630",107,69
"2631",69,36
"2632",36,79
"2633",79,33
"2634",33,47
"2635",47,78
"2636",78,96
"2637",96,73
"2638",73,100
"2639",100,150
"2640",150,130
"2641",130,151
"2642",151,166
"2643",166,177
"2644",177,14
"2645",14,44
"2646",44,59
"2647",59,21
"2648",21,146
"2649",146,5
"2650",5,152
"2651",152,55
"2652",55,96
"2653",96,38
"2654",38,9
"2655",9,170
"2656",170,16
"2657",16,123
"2658",123,137
"2659",137,125
"2660",125,141
"2661",141,121
"2662",121,11
"2663",11,158
"2664",158,29
"2665",29,63
"2666",63,84
"2667",84,106
"2668",106,77
"2669",77,105
"2670",105,168
"2671",168,17
"2672",17,6
"2673",6,145
"2674",145,120
"2675",120,85
"2676",85,69
"2677",69,86
"2678",86,117
"2679",117,134
"2680",134,119
"2681",119,147
"2682",147,160
"2683",160,10
"2684",10,162
"2685",162,31
"2686",31,136
"2687",136,153
"2688",153,2
"2689",2,171
"2690",171,92
"2691",92,109
"2692",109,87
"2693",87,116
"2694",116,83
"2695",83,120
"2696",120,153
"2697",153,43
"2698",43,165
"2699",165,179
"2700",179,159
"2701",159,13
"2702",13,155
"2703",155,3
"2704",3,156
"2705",156,176
"2706",176,124
"2707",124,145
"2708",145,111
"2709",111,83
"2710",83,112
"2711",112,142
"2712",142,118
"2713",118,41
"2714",41,64
"2715",64,178
"2716",178,41
"2717",41,160
"2718",160,2
"2719",2,16
"2720",16,53
"2721",53,110
"2722",110,86
"2723",86,105
"2724",105,84
"2725",84,46
"2726",46,104
"2727",104,144
"2728",144,123
"2729",123,148
"2730",148,121
"2731",121,82
"2732",82,64
"2733",64,120
"2734",120,105
"2735",105,73
"2736",73,95
"2737",95,115
"2738",115,141
"2739",141,48
"2740",48,34
"2741",34,123
"2742",123,168
"2743",168,8
"2744",8,51
"2745",51,40
"2746",40,60
"2747",60,23
"2748",23,133
"2749",133,57
"2750",57,30
"2751",30,72
"2752",72,96
"2753",96,75
"2754",75,100
"2755",100,44
"2756",44,32
"2757",32,68
"2758",68,87
"2759",87,111
"2760",111,89
"2761",89,108
"2762",108,88
"2763",88,113
"2764",113,136
"2765",136,48
"2766",48,115
"2767",115,86
"2768",86,104
"2769",104,91
"2770",91,103
"2771",103,73
"2772",73,107
"2773",107,95
"2774",95,111
"2775",111,79
"2776",79,114
"2777",114,132
"2778",132,147
"2779",147,3
"2780",3,159
"2781",159,7
"2782",7,156
"2783",156,11
"2784",11,35
"2785",35,5
"2786",5,149
"2787",149,116
"2788",116,85
"2789",85,66
"2790",66,53
"2791",53,5
"2792",5,163
"2793",163,11
"2794",11,168
"2795",168,157
"2796",157,174
"2797",174,153
"2798",153,81
"2799",81,69
"2800",69,83
"2801",83,118
"2802",118,150
"2803",150,126
"2804",126,42
"2805",42,76
"2806",76,110
"2807",110,145
"2808",145,119
"2809",119,150
"2810",150,117
"2811",117,143
"2812",143,156
"2813",156,9
"2814",9,177
"2815",177,167
"2816",167,128
"2817",128,141
"2818",141,126
"2819",126,146
"2820",146,124
"2821",124,142
"2822",142,123
"2823",123,160
"2824",160,173
"2825",173,162
"2826",162,43
"2827",43,176
"2828",176,10
"2829",10,166
"2830",166,12
"2831",12,35
"2832",35,4
"2833",4,15
"2834",15,54
"2835",54,5
"2836",5,156
"2837",156,8
"2838",8,157
"2839",157,13
"2840",13,3
"2841",3,165
"2842",165,9
"2843",9,163
"2844",163,7
"2845",7,161
"2846",161,149
"2847",149,120
"2848",120,143
"2849",143,121
"2850",121,146
"2851",146,123
"2852",123,147
"2853",147,117
"2854",117,105
"2855",105,75
"2856",75,109
"2857",109,86
"2858",86,106
"2859",106,81
"2860",81,122
"2861",122,44
"2862",44,55
"2863",55,70
"2864",70,80
"2865",80,111
"2866",111,144
"2867",144,128
"2868",128,140
"2869",140,112
"2870",112,80
"2871",80,108
"2872",108,77
"2873",77,104
"2874",104,89
"2875",89,106
"2876",106,83
"2877",83,111
"2878",111,77
"2879",77,110
"2880",110,84
"2881",84,62
"2882",62,20
"2883",20,11
"2884",11,157
"2885",157,119
"2886",119,149
"2887",149,123
"2888",123,145
"2889",145,124
"2890",124,148
"2891",148,120
"2892",120,108
"2893",108,49
"2894",49,30
"2895",30,39
"2896",39,94
"2897",94,68
"2898",68,99
"2899",99,86
"2900",86,111
"2901",111,76
"2902",76,64
"2903",64,134
"2904",134,2
"2905",2,168
"2906",168,16
"2907",16,174
"2908",174,138
"2909",138,96
"2910",96,50
"2911",50,10
"2912",10,39
"2913",39,161
"2914",161,6
"2915",6,156
"2916",156,12
"2917",12,158
"2918",158,170
"2919",170,5
"2920",5,80
"2921",80,104
"2922",104,78
"2923",78,102
"2924",102,75
"2925",75,106
"2926",106,78
"2927",78,111
"2928",111,142
"2929",142,119
"2930",119,147
"2931",147,159
"2932",159,159
